i,k,st,state_gen
66,ng,42,1
67,ng,42,1
68,ng,42,1
69,ng,42,1
70,ng,42,1
71,ng,42,1
72,ng,42,1
73,ng,42,1
74,ng,42,1
75,ng,42,1
76,ng,42,1
77,ng,42,1
78,ng,42,1
79,ng,42,1
80,ng,42,1
81,ng,42,1
82,ng,42,1
83,ng,42,1
84,ng,42,1
85,ng,42,1
86,ng,42,1
87,ng,42,1
88,ng,42,1
89,ng,42,1
90,ng,42,1
91,ng,42,1
92,ng,42,1
93,ng,42,1
94,ng,42,1
95,ng,42,1
96,ng,42,1
97,ng,42,1
98,ng,42,1
99,ng,42,1
100,ng,42,1
101,ng,42,1
102,ng,42,1
103,ng,42,1
104,ng,42,1
105,ng,42,1
106,ng,42,1
107,ng,42,1
108,ng,42,1
109,ng,42,1
110,ng,42,1
111,ng,42,1
112,ng,42,1
113,ng,42,1
114,ng,42,1
115,ng,42,1
116,ng,42,1
117,ng,42,1
118,ng,42,1
119,ng,42,1
120,ng,42,1
121,ng,42,1
122,ng,42,1
123,ng,42,1
124,ng,42,1
125,ng,42,1
126,ng,42,1
127,ng,42,1
128,ng,42,1
129,ng,42,1
130,ng,42,1
131,ng,42,1
132,ng,42,1
133,ng,42,1
134,ng,42,1
135,ng,42,1
136,ng,42,1
137,ng,42,1
138,ng,42,1
139,ng,42,1
140,ng,42,1
141,ng,42,1
142,ng,42,1
143,ng,42,1
144,ng,42,1
145,ng,42,1
146,ng,42,1
147,ng,42,1
148,ng,42,1
149,ng,42,1
150,ng,42,1
1,ng,43,0
2,ng,43,1
3,ng,43,1
4,ng,43,1
5,ng,43,1
6,ng,43,1
7,ng,43,1
8,ng,43,1
9,ng,43,1
10,ng,43,1
11,ng,43,1
12,ng,43,1
13,ng,43,1
14,ng,43,1
15,ng,43,1
16,ng,43,1
17,ng,43,1
18,ng,43,1
19,ng,43,1
20,ng,43,1
21,ng,43,1
22,ng,43,1
23,ng,43,1
24,ng,43,1
25,ng,43,1
26,ng,43,0
27,ng,43,1
28,ng,43,1
29,ng,43,1
30,ng,43,1
31,ng,43,1
32,ng,43,1
33,ng,43,1
34,ng,43,1
35,ng,43,1
36,ng,43,1
37,ng,43,1
38,ng,43,1
39,ng,43,1
40,ng,43,1
41,ng,43,1
42,ng,43,1
43,ng,43,1
44,ng,43,1
45,ng,43,1
46,ng,43,1
47,ng,43,1
48,ng,43,1
49,ng,43,1
50,ng,43,1
51,ng,43,1
52,ng,43,1
53,ng,43,1
54,ng,43,1
55,ng,43,1
56,ng,43,1
57,ng,43,1
58,ng,43,1
59,ng,43,1
60,ng,43,1
61,ng,43,1
62,ng,43,1
63,ng,43,1
64,ng,43,1
65,ng,43,1
66,ng,43,1
67,ng,43,1
68,ng,43,1
69,ng,43,1
70,ng,43,1
71,ng,43,1
72,ng,43,1
73,ng,43,1
74,ng,43,1
75,ng,43,1
76,ng,43,1
77,ng,43,1
78,ng,43,1
79,ng,43,1
80,ng,43,1
81,ng,43,1
82,ng,43,1
83,ng,43,1
84,ng,43,1
85,ng,43,1
86,ng,43,1
87,ng,43,1
88,ng,43,1
89,ng,43,1
90,ng,43,1
91,ng,43,1
92,ng,43,1
93,ng,43,1
94,ng,43,1
95,ng,43,1
96,ng,43,1
97,ng,43,1
98,ng,43,1
99,ng,43,1
100,ng,43,1
101,ng,43,1
102,ng,43,1
103,ng,43,1
104,ng,43,1
105,ng,43,1
106,ng,43,1
107,ng,43,1
108,ng,43,1
109,ng,43,1
110,ng,43,1
111,ng,43,1
112,ng,43,1
113,ng,43,1
114,ng,43,1
115,ng,43,1
116,ng,43,1
117,ng,43,1
118,ng,43,1
119,ng,43,1
120,ng,43,1
121,ng,43,1
122,ng,43,1
123,ng,43,1
124,ng,43,1
125,ng,43,1
126,ng,43,1
127,ng,43,1
128,ng,43,1
129,ng,43,1
130,ng,43,1
131,ng,43,1
132,ng,43,1
133,ng,43,1
134,ng,43,1
135,ng,43,1
136,ng,43,1
137,ng,43,1
138,ng,43,1
139,ng,43,1
140,ng,43,1
141,ng,43,1
142,ng,43,1
143,ng,43,1
144,ng,43,1
145,ng,43,1
146,ng,43,1
147,ng,43,1
148,ng,43,1
149,ng,43,1
150,ng,43,1
1,ng,44,0
2,ng,44,1
3,ng,44,1
4,ng,44,1
5,ng,44,1
6,ng,44,1
7,ng,44,1
8,ng,44,1
9,ng,44,1
10,ng,44,1
11,ng,44,1
12,ng,44,1
13,ng,44,1
14,ng,44,1
15,ng,44,1
16,ng,44,1
17,ng,44,1
18,ng,44,1
19,ng,44,1
20,ng,44,1
21,ng,44,1
22,ng,44,1
23,ng,44,1
24,ng,44,1
25,ng,44,1
26,ng,44,1
27,ng,44,1
28,ng,44,1
29,ng,44,1
30,ng,44,1
31,ng,44,1
32,ng,44,1
33,ng,44,1
34,ng,44,1
35,ng,44,1
36,ng,44,1
37,ng,44,1
38,ng,44,1
39,ng,44,1
40,ng,44,1
41,ng,44,1
42,ng,44,1
43,ng,44,1
44,ng,44,1
45,ng,44,1
46,ng,44,1
47,ng,44,1
48,ng,44,1
49,ng,44,1
50,ng,44,1
51,ng,44,0
52,ng,44,1
53,ng,44,1
54,ng,44,1
55,ng,44,1
56,ng,44,1
57,ng,44,1
58,ng,44,1
59,ng,44,1
60,ng,44,1
61,ng,44,1
62,ng,44,1
63,ng,44,1
64,ng,44,1
65,ng,44,1
66,ng,44,1
67,ng,44,1
68,ng,44,1
69,ng,44,1
70,ng,44,1
71,ng,44,1
72,ng,44,1
73,ng,44,1
74,ng,44,1
75,ng,44,1
76,ng,44,0
77,ng,44,1
78,ng,44,1
79,ng,44,1
80,ng,44,1
81,ng,44,1
82,ng,44,1
83,ng,44,1
84,ng,44,1
85,ng,44,1
86,ng,44,1
87,ng,44,1
88,ng,44,1
89,ng,44,1
90,ng,44,1
91,ng,44,1
92,ng,44,1
93,ng,44,1
94,ng,44,1
95,ng,44,1
96,ng,44,1
97,ng,44,1
98,ng,44,1
99,ng,44,1
100,ng,44,1
101,ng,44,1
102,ng,44,1
103,ng,44,1
104,ng,44,1
105,ng,44,1
106,ng,44,1
107,ng,44,1
108,ng,44,1
109,ng,44,1
110,ng,44,1
111,ng,44,1
112,ng,44,1
113,ng,44,1
114,ng,44,1
115,ng,44,1
116,ng,44,1
117,ng,44,1
118,ng,44,1
119,ng,44,1
120,ng,44,1
121,ng,44,1
122,ng,44,1
123,ng,44,1
124,ng,44,1
125,ng,44,1
126,ng,44,1
127,ng,44,1
128,ng,44,1
129,ng,44,1
130,ng,44,1
131,ng,44,1
132,ng,44,1
133,ng,44,1
134,ng,44,1
135,ng,44,1
136,ng,44,1
137,ng,44,1
138,ng,44,1
139,ng,44,1
140,ng,44,1
141,ng,44,1
142,ng,44,1
143,ng,44,1
144,ng,44,1
145,ng,44,1
146,ng,44,1
147,ng,44,1
148,ng,44,1
149,ng,44,1
150,ng,44,1
1,ng,45,0
2,ng,45,1
3,ng,45,1
4,ng,45,1
5,ng,45,1
6,ng,45,1
7,ng,45,1
8,ng,45,1
9,ng,45,1
10,ng,45,1
11,ng,45,1
12,ng,45,1
13,ng,45,1
14,ng,45,1
15,ng,45,1
16,ng,45,1
17,ng,45,1
18,ng,45,1
19,ng,45,1
20,ng,45,1
21,ng,45,1
22,ng,45,1
23,ng,45,1
24,ng,45,1
25,ng,45,1
26,ng,45,1
27,ng,45,1
28,ng,45,1
29,ng,45,1
30,ng,45,1
31,ng,45,1
32,ng,45,1
33,ng,45,1
34,ng,45,1
35,ng,45,1
36,ng,45,1
37,ng,45,1
38,ng,45,1
39,ng,45,1
40,ng,45,1
41,ng,45,1
42,ng,45,1
43,ng,45,1
44,ng,45,1
45,ng,45,1
46,ng,45,1
47,ng,45,1
48,ng,45,1
49,ng,45,1
50,ng,45,1
51,ng,45,0
52,ng,45,1
53,ng,45,1
54,ng,45,1
55,ng,45,1
56,ng,45,1
57,ng,45,1
58,ng,45,1
59,ng,45,1
60,ng,45,1
61,ng,45,1
62,ng,45,1
63,ng,45,1
64,ng,45,1
65,ng,45,1
66,ng,45,1
67,ng,45,1
68,ng,45,1
69,ng,45,1
70,ng,45,1
71,ng,45,1
72,ng,45,1
73,ng,45,1
74,ng,45,1
75,ng,45,1
76,ng,45,1
77,ng,45,1
78,ng,45,1
79,ng,45,1
80,ng,45,1
81,ng,45,1
82,ng,45,1
83,ng,45,1
84,ng,45,1
85,ng,45,1
86,ng,45,1
87,ng,45,1
88,ng,45,1
89,ng,45,1
90,ng,45,1
91,ng,45,1
92,ng,45,1
93,ng,45,1
94,ng,45,1
95,ng,45,1
96,ng,45,1
97,ng,45,1
98,ng,45,1
99,ng,45,1
100,ng,45,1
101,ng,45,0
102,ng,45,1
103,ng,45,1
104,ng,45,1
105,ng,45,1
106,ng,45,1
107,ng,45,1
108,ng,45,1
109,ng,45,1
110,ng,45,1
111,ng,45,1
112,ng,45,1
113,ng,45,1
114,ng,45,1
115,ng,45,1
116,ng,45,1
117,ng,45,1
118,ng,45,1
119,ng,45,1
120,ng,45,1
121,ng,45,1
122,ng,45,1
123,ng,45,1
124,ng,45,1
125,ng,45,1
126,ng,45,1
127,ng,45,1
128,ng,45,1
129,ng,45,1
130,ng,45,1
131,ng,45,1
132,ng,45,1
133,ng,45,1
134,ng,45,1
135,ng,45,1
136,ng,45,1
137,ng,45,1
138,ng,45,1
139,ng,45,1
140,ng,45,1
141,ng,45,1
142,ng,45,1
143,ng,45,1
144,ng,45,1
145,ng,45,1
146,ng,45,1
147,ng,45,1
148,ng,45,1
149,ng,45,1
150,ng,45,1
1,ng,46,0
2,ng,46,1
3,ng,46,1
4,ng,46,1
5,ng,46,1
6,ng,46,1
7,ng,46,1
8,ng,46,1
9,ng,46,1
10,ng,46,1
11,ng,46,1
12,ng,46,1
13,ng,46,1
14,ng,46,1
15,ng,46,1
16,ng,46,1
17,ng,46,1
18,ng,46,1
19,ng,46,1
20,ng,46,1
21,ng,46,1
22,ng,46,1
23,ng,46,1
24,ng,46,1
25,ng,46,1
26,ng,46,1
27,ng,46,1
28,ng,46,1
29,ng,46,1
30,ng,46,1
31,ng,46,1
32,ng,46,1
33,ng,46,1
34,ng,46,1
35,ng,46,1
36,ng,46,1
37,ng,46,1
38,ng,46,1
39,ng,46,1
40,ng,46,1
41,ng,46,1
42,ng,46,1
43,ng,46,1
44,ng,46,1
45,ng,46,1
46,ng,46,1
47,ng,46,1
48,ng,46,1
49,ng,46,1
50,ng,46,1
51,ng,46,0
52,ng,46,1
53,ng,46,1
54,ng,46,1
55,ng,46,1
56,ng,46,1
57,ng,46,1
58,ng,46,1
59,ng,46,1
60,ng,46,1
61,ng,46,1
62,ng,46,1
63,ng,46,1
64,ng,46,1
65,ng,46,1
66,ng,46,1
67,ng,46,1
68,ng,46,1
69,ng,46,1
70,ng,46,1
71,ng,46,1
72,ng,46,1
73,ng,46,1
74,ng,46,1
75,ng,46,1
76,ng,46,1
77,ng,46,1
78,ng,46,1
79,ng,46,1
80,ng,46,1
81,ng,46,1
82,ng,46,1
83,ng,46,1
84,ng,46,1
85,ng,46,1
86,ng,46,1
87,ng,46,1
88,ng,46,1
89,ng,46,1
90,ng,46,1
91,ng,46,1
92,ng,46,1
93,ng,46,1
94,ng,46,1
95,ng,46,1
96,ng,46,1
97,ng,46,1
98,ng,46,1
99,ng,46,1
100,ng,46,1
101,ng,46,1
102,ng,46,1
103,ng,46,1
104,ng,46,1
105,ng,46,1
106,ng,46,1
107,ng,46,1
108,ng,46,1
109,ng,46,1
110,ng,46,1
111,ng,46,1
112,ng,46,1
113,ng,46,1
114,ng,46,1
115,ng,46,1
116,ng,46,1
117,ng,46,1
118,ng,46,1
119,ng,46,1
120,ng,46,1
121,ng,46,1
122,ng,46,1
123,ng,46,1
124,ng,46,1
125,ng,46,1
126,ng,46,0
127,ng,46,1
128,ng,46,1
129,ng,46,1
130,ng,46,1
131,ng,46,1
132,ng,46,1
133,ng,46,1
134,ng,46,1
135,ng,46,1
136,ng,46,1
137,ng,46,1
138,ng,46,1
139,ng,46,1
140,ng,46,1
141,ng,46,1
142,ng,46,1
143,ng,46,1
144,ng,46,1
145,ng,46,1
146,ng,46,1
147,ng,46,1
148,ng,46,1
149,ng,46,1
150,ng,46,1
1,ng,47,0
2,ng,47,1
3,ng,47,1
4,ng,47,1
5,ng,47,1
6,ng,47,1
7,ng,47,1
8,ng,47,1
9,ng,47,1
10,ng,47,1
11,ng,47,1
12,ng,47,1
13,ng,47,1
14,ng,47,1
15,ng,47,1
16,ng,47,1
17,ng,47,1
18,ng,47,1
19,ng,47,1
20,ng,47,1
21,ng,47,1
22,ng,47,1
23,ng,47,1
24,ng,47,1
25,ng,47,1
26,ng,47,1
27,ng,47,1
28,ng,47,1
29,ng,47,1
30,ng,47,1
31,ng,47,1
32,ng,47,1
33,ng,47,1
34,ng,47,1
35,ng,47,1
36,ng,47,1
37,ng,47,1
38,ng,47,1
39,ng,47,1
40,ng,47,1
41,ng,47,1
42,ng,47,1
43,ng,47,1
44,ng,47,1
45,ng,47,1
46,ng,47,1
47,ng,47,1
48,ng,47,1
49,ng,47,1
50,ng,47,1
51,ng,47,0
52,ng,47,1
53,ng,47,1
54,ng,47,1
55,ng,47,1
56,ng,47,1
57,ng,47,1
58,ng,47,1
59,ng,47,1
60,ng,47,1
61,ng,47,1
62,ng,47,1
63,ng,47,1
64,ng,47,1
65,ng,47,1
66,ng,47,1
67,ng,47,1
68,ng,47,1
69,ng,47,1
70,ng,47,1
71,ng,47,1
72,ng,47,1
73,ng,47,1
74,ng,47,1
75,ng,47,1
76,ng,47,1
77,ng,47,1
78,ng,47,1
79,ng,47,1
80,ng,47,1
81,ng,47,1
82,ng,47,1
83,ng,47,1
84,ng,47,1
85,ng,47,1
86,ng,47,1
87,ng,47,1
88,ng,47,1
89,ng,47,1
90,ng,47,1
91,ng,47,1
92,ng,47,1
93,ng,47,1
94,ng,47,1
95,ng,47,1
96,ng,47,1
97,ng,47,1
98,ng,47,1
99,ng,47,1
100,ng,47,1
101,ng,47,1
102,ng,47,1
103,ng,47,1
104,ng,47,1
105,ng,47,1
106,ng,47,1
107,ng,47,1
108,ng,47,1
109,ng,47,1
110,ng,47,1
111,ng,47,1
112,ng,47,1
113,ng,47,1
114,ng,47,1
115,ng,47,1
116,ng,47,1
117,ng,47,1
118,ng,47,1
119,ng,47,1
120,ng,47,1
121,ng,47,1
122,ng,47,1
123,ng,47,1
124,ng,47,1
125,ng,47,1
126,ng,47,1
127,ng,47,1
128,ng,47,1
129,ng,47,1
130,ng,47,1
131,ng,47,1
132,ng,47,1
133,ng,47,1
134,ng,47,1
135,ng,47,1
136,ng,47,1
137,ng,47,1
138,ng,47,1
139,ng,47,1
140,ng,47,1
141,ng,47,1
142,ng,47,1
143,ng,47,1
144,ng,47,1
145,ng,47,1
146,ng,47,1
147,ng,47,1
148,ng,47,1
149,ng,47,1
150,ng,47,1
1,ng,48,0
2,ng,48,1
3,ng,48,1
4,ng,48,1
5,ng,48,1
6,ng,48,1
7,ng,48,1
8,ng,48,1
9,ng,48,1
10,ng,48,1
11,ng,48,1
12,ng,48,1
13,ng,48,1
14,ng,48,1
15,ng,48,1
16,ng,48,1
17,ng,48,1
18,ng,48,1
19,ng,48,1
20,ng,48,1
21,ng,48,1
22,ng,48,1
23,ng,48,1
24,ng,48,1
25,ng,48,1
26,ng,48,1
27,ng,48,1
28,ng,48,1
29,ng,48,1
30,ng,48,1
31,ng,48,1
32,ng,48,1
33,ng,48,1
34,ng,48,1
35,ng,48,1
36,ng,48,1
37,ng,48,1
38,ng,48,1
39,ng,48,1
40,ng,48,1
41,ng,48,1
42,ng,48,1
43,ng,48,1
44,ng,48,1
45,ng,48,1
46,ng,48,1
47,ng,48,1
48,ng,48,1
49,ng,48,1
50,ng,48,1
51,ng,48,0
52,ng,48,1
53,ng,48,1
54,ng,48,1
55,ng,48,1
56,ng,48,1
57,ng,48,1
58,ng,48,1
59,ng,48,1
60,ng,48,1
61,ng,48,1
62,ng,48,1
63,ng,48,1
64,ng,48,1
65,ng,48,1
66,ng,48,1
67,ng,48,1
68,ng,48,1
69,ng,48,1
70,ng,48,1
71,ng,48,1
72,ng,48,1
73,ng,48,1
74,ng,48,1
75,ng,48,1
76,ng,48,1
77,ng,48,1
78,ng,48,1
79,ng,48,1
80,ng,48,1
81,ng,48,1
82,ng,48,1
83,ng,48,1
84,ng,48,1
85,ng,48,1
86,ng,48,1
87,ng,48,1
88,ng,48,1
89,ng,48,1
90,ng,48,1
91,ng,48,1
92,ng,48,1
93,ng,48,1
94,ng,48,1
95,ng,48,1
96,ng,48,1
97,ng,48,1
98,ng,48,1
99,ng,48,1
100,ng,48,1
101,ng,48,1
102,ng,48,1
103,ng,48,1
104,ng,48,1
105,ng,48,1
106,ng,48,1
107,ng,48,1
108,ng,48,1
109,ng,48,1
110,ng,48,1
111,ng,48,1
112,ng,48,1
113,ng,48,1
114,ng,48,1
115,ng,48,1
116,ng,48,1
117,ng,48,1
118,ng,48,1
119,ng,48,1
120,ng,48,1
121,ng,48,1
122,ng,48,1
123,ng,48,1
124,ng,48,1
125,ng,48,1
126,ng,48,1
127,ng,48,1
128,ng,48,1
129,ng,48,1
130,ng,48,1
131,ng,48,1
132,ng,48,1
133,ng,48,1
134,ng,48,1
135,ng,48,1
136,ng,48,1
137,ng,48,1
138,ng,48,1
139,ng,48,1
140,ng,48,1
141,ng,48,1
142,ng,48,1
143,ng,48,1
144,ng,48,1
145,ng,48,1
146,ng,48,1
147,ng,48,1
148,ng,48,1
149,ng,48,1
150,ng,48,1
1,ng,49,0
2,ng,49,1
3,ng,49,1
4,ng,49,1
5,ng,49,1
6,ng,49,1
7,ng,49,1
8,ng,49,1
9,ng,49,1
10,ng,49,1
11,ng,49,1
12,ng,49,1
13,ng,49,1
14,ng,49,1
15,ng,49,1
16,ng,49,1
17,ng,49,1
18,ng,49,1
19,ng,49,1
20,ng,49,1
21,ng,49,1
22,ng,49,1
23,ng,49,1
24,ng,49,1
25,ng,49,1
26,ng,49,1
27,ng,49,1
28,ng,49,1
29,ng,49,1
30,ng,49,1
31,ng,49,1
32,ng,49,1
33,ng,49,1
34,ng,49,1
35,ng,49,1
36,ng,49,1
37,ng,49,1
38,ng,49,1
39,ng,49,1
40,ng,49,1
41,ng,49,1
42,ng,49,1
43,ng,49,1
44,ng,49,1
45,ng,49,1
46,ng,49,1
47,ng,49,1
48,ng,49,1
49,ng,49,1
50,ng,49,1
51,ng,49,1
52,ng,49,1
53,ng,49,1
54,ng,49,1
55,ng,49,1
56,ng,49,1
57,ng,49,1
58,ng,49,1
59,ng,49,1
60,ng,49,1
61,ng,49,1
62,ng,49,1
63,ng,49,1
64,ng,49,1
65,ng,49,1
66,ng,49,1
67,ng,49,1
68,ng,49,1
69,ng,49,1
70,ng,49,1
71,ng,49,1
72,ng,49,1
73,ng,49,1
74,ng,49,1
75,ng,49,1
76,ng,49,0
77,ng,49,1
78,ng,49,1
79,ng,49,1
80,ng,49,1
81,ng,49,1
82,ng,49,1
83,ng,49,1
84,ng,49,1
85,ng,49,1
86,ng,49,1
87,ng,49,1
88,ng,49,1
89,ng,49,1
90,ng,49,1
91,ng,49,1
92,ng,49,1
93,ng,49,1
94,ng,49,1
95,ng,49,1
96,ng,49,1
97,ng,49,1
98,ng,49,1
99,ng,49,1
100,ng,49,1
101,ng,49,0
102,ng,49,1
103,ng,49,1
104,ng,49,1
105,ng,49,1
106,ng,49,1
107,ng,49,1
108,ng,49,1
109,ng,49,1
110,ng,49,1
111,ng,49,1
112,ng,49,1
113,ng,49,1
114,ng,49,1
115,ng,49,1
116,ng,49,1
117,ng,49,1
118,ng,49,1
119,ng,49,1
120,ng,49,1
121,ng,49,1
122,ng,49,1
123,ng,49,1
124,ng,49,1
125,ng,49,1
126,ng,49,1
127,ng,49,1
128,ng,49,1
129,ng,49,1
130,ng,49,1
131,ng,49,1
132,ng,49,1
133,ng,49,1
134,ng,49,1
135,ng,49,1
136,ng,49,1
137,ng,49,1
138,ng,49,1
139,ng,49,1
140,ng,49,1
141,ng,49,1
142,ng,49,1
143,ng,49,1
144,ng,49,1
145,ng,49,1
146,ng,49,1
147,ng,49,1
148,ng,49,1
149,ng,49,1
150,ng,49,1
1,ng,50,0
2,ng,50,1
3,ng,50,1
4,ng,50,1
5,ng,50,1
6,ng,50,1
7,ng,50,1
8,ng,50,1
9,ng,50,1
10,ng,50,1
11,ng,50,1
12,ng,50,1
13,ng,50,1
14,ng,50,1
15,ng,50,1
16,ng,50,1
17,ng,50,1
18,ng,50,1
19,ng,50,1
20,ng,50,1
21,ng,50,1
22,ng,50,1
23,ng,50,1
24,ng,50,1
25,ng,50,1
26,ng,50,1
27,ng,50,1
28,ng,50,1
29,ng,50,1
30,ng,50,1
31,ng,50,1
32,ng,50,1
33,ng,50,1
34,ng,50,1
35,ng,50,1
36,ng,50,1
37,ng,50,1
38,ng,50,1
39,ng,50,1
40,ng,50,1
41,ng,50,1
42,ng,50,1
43,ng,50,1
44,ng,50,1
45,ng,50,1
46,ng,50,1
47,ng,50,1
48,ng,50,1
49,ng,50,1
50,ng,50,1
51,ng,50,1
52,ng,50,1
53,ng,50,1
54,ng,50,1
55,ng,50,1
56,ng,50,1
57,ng,50,1
58,ng,50,1
59,ng,50,1
60,ng,50,1
61,ng,50,1
62,ng,50,1
63,ng,50,1
64,ng,50,1
65,ng,50,1
66,ng,50,1
67,ng,50,1
68,ng,50,1
69,ng,50,1
70,ng,50,1
71,ng,50,1
72,ng,50,1
73,ng,50,1
74,ng,50,1
75,ng,50,1
76,ng,50,0
77,ng,50,1
78,ng,50,1
79,ng,50,1
80,ng,50,1
81,ng,50,1
82,ng,50,1
83,ng,50,1
84,ng,50,1
85,ng,50,1
86,ng,50,1
87,ng,50,1
88,ng,50,1
89,ng,50,1
90,ng,50,1
91,ng,50,1
92,ng,50,1
93,ng,50,1
94,ng,50,1
95,ng,50,1
96,ng,50,1
97,ng,50,1
98,ng,50,1
99,ng,50,1
100,ng,50,1
101,ng,50,1
102,ng,50,1
103,ng,50,1
104,ng,50,1
105,ng,50,1
106,ng,50,1
107,ng,50,1
108,ng,50,1
109,ng,50,1
110,ng,50,1
111,ng,50,1
112,ng,50,1
113,ng,50,1
114,ng,50,1
115,ng,50,1
116,ng,50,1
117,ng,50,1
118,ng,50,1
119,ng,50,1
120,ng,50,1
121,ng,50,1
122,ng,50,1
123,ng,50,1
124,ng,50,1
125,ng,50,1
126,ng,50,0
127,ng,50,1
128,ng,50,1
129,ng,50,1
130,ng,50,1
131,ng,50,1
132,ng,50,1
133,ng,50,1
134,ng,50,1
135,ng,50,1
136,ng,50,1
137,ng,50,1
138,ng,50,1
139,ng,50,1
140,ng,50,1
141,ng,50,1
142,ng,50,1
143,ng,50,1
144,ng,50,1
145,ng,50,1
146,ng,50,1
147,ng,50,1
148,ng,50,1
149,ng,50,1
150,ng,50,1
1,ng,51,0
2,ng,51,1
3,ng,51,1
4,ng,51,1
5,ng,51,1
6,ng,51,1
7,ng,51,1
8,ng,51,1
9,ng,51,1
10,ng,51,1
11,ng,51,1
12,ng,51,1
13,ng,51,1
14,ng,51,1
15,ng,51,1
16,ng,51,1
17,ng,51,1
18,ng,51,1
19,ng,51,1
20,ng,51,1
21,ng,51,1
22,ng,51,1
23,ng,51,1
24,ng,51,1
25,ng,51,1
26,ng,51,1
27,ng,51,1
28,ng,51,1
29,ng,51,1
30,ng,51,1
31,ng,51,1
32,ng,51,1
33,ng,51,1
34,ng,51,1
35,ng,51,1
36,ng,51,1
37,ng,51,1
38,ng,51,1
39,ng,51,1
40,ng,51,1
41,ng,51,1
42,ng,51,1
43,ng,51,1
44,ng,51,1
45,ng,51,1
46,ng,51,1
47,ng,51,1
48,ng,51,1
49,ng,51,1
50,ng,51,1
51,ng,51,1
52,ng,51,1
53,ng,51,1
54,ng,51,1
55,ng,51,1
56,ng,51,1
57,ng,51,1
58,ng,51,1
59,ng,51,1
60,ng,51,1
61,ng,51,1
62,ng,51,1
63,ng,51,1
64,ng,51,1
65,ng,51,1
66,ng,51,1
67,ng,51,1
68,ng,51,1
69,ng,51,1
70,ng,51,1
71,ng,51,1
72,ng,51,1
73,ng,51,1
74,ng,51,1
75,ng,51,1
76,ng,51,0
77,ng,51,1
78,ng,51,1
79,ng,51,1
80,ng,51,1
81,ng,51,1
82,ng,51,1
83,ng,51,1
84,ng,51,1
85,ng,51,1
86,ng,51,1
87,ng,51,1
88,ng,51,1
89,ng,51,1
90,ng,51,1
91,ng,51,1
92,ng,51,1
93,ng,51,1
94,ng,51,1
95,ng,51,1
96,ng,51,1
97,ng,51,1
98,ng,51,1
99,ng,51,1
100,ng,51,1
101,ng,51,1
102,ng,51,1
103,ng,51,1
104,ng,51,1
105,ng,51,1
106,ng,51,1
107,ng,51,1
108,ng,51,1
109,ng,51,1
110,ng,51,1
111,ng,51,1
112,ng,51,1
113,ng,51,1
114,ng,51,1
115,ng,51,1
116,ng,51,1
117,ng,51,1
118,ng,51,1
119,ng,51,1
120,ng,51,1
121,ng,51,1
122,ng,51,1
123,ng,51,1
124,ng,51,1
125,ng,51,1
126,ng,51,1
127,ng,51,1
128,ng,51,1
129,ng,51,1
130,ng,51,1
131,ng,51,1
132,ng,51,1
133,ng,51,1
134,ng,51,1
135,ng,51,1
136,ng,51,1
137,ng,51,1
138,ng,51,1
139,ng,51,1
140,ng,51,1
141,ng,51,1
142,ng,51,1
143,ng,51,1
144,ng,51,1
145,ng,51,1
146,ng,51,1
147,ng,51,1
148,ng,51,1
149,ng,51,1
150,ng,51,1
1,ng,52,0
2,ng,52,1
3,ng,52,1
4,ng,52,1
5,ng,52,1
6,ng,52,1
7,ng,52,1
8,ng,52,1
9,ng,52,1
10,ng,52,1
11,ng,52,1
12,ng,52,1
13,ng,52,1
14,ng,52,1
15,ng,52,1
16,ng,52,1
17,ng,52,1
18,ng,52,1
19,ng,52,1
20,ng,52,1
21,ng,52,1
22,ng,52,1
23,ng,52,1
24,ng,52,1
25,ng,52,1
26,ng,52,1
27,ng,52,1
28,ng,52,1
29,ng,52,1
30,ng,52,1
31,ng,52,1
32,ng,52,1
33,ng,52,1
34,ng,52,1
35,ng,52,1
36,ng,52,1
37,ng,52,1
38,ng,52,1
39,ng,52,1
40,ng,52,1
41,ng,52,1
42,ng,52,1
43,ng,52,1
44,ng,52,1
45,ng,52,1
46,ng,52,1
47,ng,52,1
48,ng,52,1
49,ng,52,1
50,ng,52,1
51,ng,52,1
52,ng,52,1
53,ng,52,1
54,ng,52,1
55,ng,52,1
56,ng,52,1
57,ng,52,1
58,ng,52,1
59,ng,52,1
60,ng,52,1
61,ng,52,1
62,ng,52,1
63,ng,52,1
64,ng,52,1
65,ng,52,1
66,ng,52,1
67,ng,52,1
68,ng,52,1
69,ng,52,1
70,ng,52,1
71,ng,52,1
72,ng,52,1
73,ng,52,1
74,ng,52,1
75,ng,52,1
76,ng,52,0
77,ng,52,1
78,ng,52,1
79,ng,52,1
80,ng,52,1
81,ng,52,1
82,ng,52,1
83,ng,52,1
84,ng,52,1
85,ng,52,1
86,ng,52,1
87,ng,52,1
88,ng,52,1
89,ng,52,1
90,ng,52,1
91,ng,52,1
92,ng,52,1
93,ng,52,1
94,ng,52,1
95,ng,52,1
96,ng,52,1
97,ng,52,1
98,ng,52,1
99,ng,52,1
100,ng,52,1
101,ng,52,1
102,ng,52,1
103,ng,52,1
104,ng,52,1
105,ng,52,1
106,ng,52,1
107,ng,52,1
108,ng,52,1
109,ng,52,1
110,ng,52,1
111,ng,52,1
112,ng,52,1
113,ng,52,1
114,ng,52,1
115,ng,52,1
116,ng,52,1
117,ng,52,1
118,ng,52,1
119,ng,52,1
