l,t,n,sc,sc_line
6,2,1,55,1
6,2,1,56,1
6,2,1,57,1
6,2,1,58,1
6,2,1,59,1
6,2,1,60,1
6,2,2,0,1
6,2,2,1,1
6,2,2,2,1
6,2,2,3,1
6,2,2,4,1
6,2,2,5,1
6,2,2,6,1
6,2,2,7,1
6,2,2,8,1
6,2,2,9,1
6,2,2,10,1
6,2,2,11,1
6,2,2,12,1
6,2,2,13,1
6,2,2,14,1
6,2,2,15,1
6,2,2,16,1
6,2,2,17,1
6,2,2,18,1
6,2,2,19,1
6,2,2,20,1
6,2,2,21,1
6,2,2,22,1
6,2,2,23,1
6,2,2,24,1
6,2,2,25,1
6,2,2,26,1
6,2,2,27,1
6,2,2,28,1
6,2,2,29,1
6,2,2,30,1
6,2,2,31,1
6,2,2,32,1
6,2,2,33,1
6,2,2,34,1
6,2,2,35,1
6,2,2,36,1
6,2,2,37,1
6,2,2,38,1
6,2,2,39,1
6,2,2,40,1
6,2,2,41,1
6,2,2,42,1
6,2,2,43,1
6,2,2,44,1
6,2,2,45,1
6,2,2,46,1
6,2,2,47,1
6,2,2,48,1
6,2,2,49,1
6,2,2,50,1
6,2,2,51,1
6,2,2,52,1
6,2,2,53,1
6,2,2,54,1
6,2,2,55,1
6,2,2,56,1
6,2,2,57,1
6,2,2,58,1
6,2,2,59,1
6,2,2,60,1
7,1,1,0,1
7,1,1,1,1
7,1,1,2,1
7,1,1,3,1
7,1,1,4,1
7,1,1,5,1
7,1,1,6,0
7,1,1,7,1
7,1,1,8,1
7,1,1,9,1
7,1,1,10,1
7,1,1,11,1
7,1,1,12,0
7,1,1,13,1
7,1,1,14,1
7,1,1,15,1
7,1,1,16,1
7,1,1,17,0
7,1,1,18,1
7,1,1,19,1
7,1,1,20,1
7,1,1,21,0
7,1,1,22,1
7,1,1,23,1
7,1,1,24,0
7,1,1,25,1
7,1,1,26,0
7,1,1,27,1
7,1,1,28,0
7,1,1,29,1
7,1,1,30,1
7,1,1,31,1
7,1,1,32,1
7,1,1,33,1
7,1,1,34,1
7,1,1,35,1
7,1,1,36,1
7,1,1,37,1
7,1,1,38,1
7,1,1,39,1
7,1,1,40,1
7,1,1,41,1
7,1,1,42,1
7,1,1,43,1
7,1,1,44,1
7,1,1,45,1
7,1,1,46,1
7,1,1,47,1
7,1,1,48,1
7,1,1,49,1
7,1,1,50,1
7,1,1,51,1
7,1,1,52,1
7,1,1,53,1
7,1,1,54,1
7,1,1,55,1
7,1,1,56,1
7,1,1,57,1
7,1,1,58,1
7,1,1,59,1
7,1,1,60,1
7,1,2,0,1
7,1,2,1,1
7,1,2,2,1
7,1,2,3,1
7,1,2,4,1
7,1,2,5,1
7,1,2,6,1
7,1,2,7,1
7,1,2,8,1
7,1,2,9,1
7,1,2,10,1
7,1,2,11,1
7,1,2,12,1
7,1,2,13,1
7,1,2,14,1
7,1,2,15,1
7,1,2,16,1
7,1,2,17,1
7,1,2,18,1
7,1,2,19,1
7,1,2,20,1
7,1,2,21,1
7,1,2,22,1
7,1,2,23,1
7,1,2,24,1
7,1,2,25,1
7,1,2,26,1
7,1,2,27,1
7,1,2,28,1
7,1,2,29,1
7,1,2,30,1
7,1,2,31,1
7,1,2,32,1
7,1,2,33,1
7,1,2,34,0
7,1,2,35,1
7,1,2,36,1
7,1,2,37,1
7,1,2,38,1
7,1,2,39,1
7,1,2,40,0
7,1,2,41,1
7,1,2,42,1
7,1,2,43,1
7,1,2,44,1
7,1,2,45,0
7,1,2,46,1
7,1,2,47,1
7,1,2,48,1
7,1,2,49,0
7,1,2,50,1
7,1,2,51,1
7,1,2,52,0
7,1,2,53,1
7,1,2,54,0
7,1,2,55,1
7,1,2,56,0
7,1,2,57,1
7,1,2,58,1
7,1,2,59,1
7,1,2,60,1
7,2,1,0,1
7,2,1,1,1
7,2,1,2,1
7,2,1,3,1
7,2,1,4,1
7,2,1,5,1
7,2,1,6,1
7,2,1,7,1
7,2,1,8,1
7,2,1,9,1
7,2,1,10,1
7,2,1,11,1
7,2,1,12,1
7,2,1,13,1
7,2,1,14,1
7,2,1,15,1
7,2,1,16,1
7,2,1,17,1
7,2,1,18,1
7,2,1,19,1
7,2,1,20,1
7,2,1,21,1
7,2,1,22,1
7,2,1,23,1
7,2,1,24,1
7,2,1,25,1
7,2,1,26,1
7,2,1,27,1
7,2,1,28,1
7,2,1,29,1
7,2,1,30,1
7,2,1,31,1
7,2,1,32,1
7,2,1,33,1
7,2,1,34,1
7,2,1,35,1
7,2,1,36,1
7,2,1,37,1
7,2,1,38,1
7,2,1,39,1
7,2,1,40,1
7,2,1,41,1
7,2,1,42,1
7,2,1,43,1
7,2,1,44,1
7,2,1,45,1
7,2,1,46,1
7,2,1,47,1
7,2,1,48,1
7,2,1,49,1
7,2,1,50,1
7,2,1,51,1
7,2,1,52,1
7,2,1,53,1
7,2,1,54,1
7,2,1,55,1
7,2,1,56,1
7,2,1,57,1
7,2,1,58,1
7,2,1,59,1
7,2,1,60,1
7,2,2,0,1
7,2,2,1,1
7,2,2,2,1
7,2,2,3,1
7,2,2,4,1
7,2,2,5,1
7,2,2,6,1
7,2,2,7,1
7,2,2,8,1
7,2,2,9,1
7,2,2,10,1
7,2,2,11,1
7,2,2,12,1
7,2,2,13,1
7,2,2,14,1
7,2,2,15,1
7,2,2,16,1
7,2,2,17,1
7,2,2,18,1
7,2,2,19,1
7,2,2,20,1
7,2,2,21,1
7,2,2,22,1
7,2,2,23,1
7,2,2,24,1
7,2,2,25,1
7,2,2,26,1
7,2,2,27,1
7,2,2,28,1
7,2,2,29,1
7,2,2,30,1
7,2,2,31,1
7,2,2,32,1
7,2,2,33,1
7,2,2,34,1
7,2,2,35,1
7,2,2,36,1
7,2,2,37,1
7,2,2,38,1
7,2,2,39,1
7,2,2,40,1
7,2,2,41,1
7,2,2,42,1
7,2,2,43,1
7,2,2,44,1
7,2,2,45,1
7,2,2,46,1
7,2,2,47,1
7,2,2,48,1
7,2,2,49,1
7,2,2,50,1
7,2,2,51,1
7,2,2,52,1
7,2,2,53,1
7,2,2,54,1
7,2,2,55,1
7,2,2,56,1
7,2,2,57,1
7,2,2,58,1
7,2,2,59,1
7,2,2,60,1
8,1,1,0,1
8,1,1,1,1
8,1,1,2,1
8,1,1,3,1
8,1,1,4,1
8,1,1,5,1
8,1,1,6,1
8,1,1,7,0
8,1,1,8,1
8,1,1,9,1
8,1,1,10,1
8,1,1,11,1
8,1,1,12,1
8,1,1,13,0
8,1,1,14,1
8,1,1,15,1
8,1,1,16,1
8,1,1,17,1
8,1,1,18,0
8,1,1,19,1
8,1,1,20,1
8,1,1,21,1
8,1,1,22,0
8,1,1,23,1
8,1,1,24,1
8,1,1,25,0
8,1,1,26,1
8,1,1,27,0
8,1,1,28,0
8,1,1,29,1
8,1,1,30,1
8,1,1,31,1
8,1,1,32,1
8,1,1,33,1
8,1,1,34,1
8,1,1,35,1
8,1,1,36,1
8,1,1,37,1
8,1,1,38,1
8,1,1,39,1
8,1,1,40,1
8,1,1,41,1
8,1,1,42,1
8,1,1,43,1
8,1,1,44,1
8,1,1,45,1
8,1,1,46,1
8,1,1,47,1
8,1,1,48,1
8,1,1,49,1
8,1,1,50,1
8,1,1,51,1
8,1,1,52,1
8,1,1,53,1
8,1,1,54,1
8,1,1,55,1
8,1,1,56,1
8,1,1,57,1
8,1,1,58,1
8,1,1,59,1
8,1,1,60,1
8,1,2,0,1
8,1,2,1,1
8,1,2,2,1
8,1,2,3,1
8,1,2,4,1
8,1,2,5,1
8,1,2,6,1
8,1,2,7,1
8,1,2,8,1
8,1,2,9,1
8,1,2,10,1
8,1,2,11,1
8,1,2,12,1
8,1,2,13,1
8,1,2,14,1
8,1,2,15,1
8,1,2,16,1
8,1,2,17,1
8,1,2,18,1
8,1,2,19,1
8,1,2,20,1
8,1,2,21,1
8,1,2,22,1
8,1,2,23,1
8,1,2,24,1
8,1,2,25,1
8,1,2,26,1
8,1,2,27,1
8,1,2,28,1
8,1,2,29,1
8,1,2,30,1
8,1,2,31,1
8,1,2,32,1
8,1,2,33,1
8,1,2,34,1
8,1,2,35,0
8,1,2,36,1
8,1,2,37,1
8,1,2,38,1
8,1,2,39,1
8,1,2,40,1
8,1,2,41,0
8,1,2,42,1
8,1,2,43,1
8,1,2,44,1
8,1,2,45,1
8,1,2,46,0
8,1,2,47,1
8,1,2,48,1
8,1,2,49,1
8,1,2,50,0
8,1,2,51,1
8,1,2,52,1
8,1,2,53,0
8,1,2,54,1
8,1,2,55,0
8,1,2,56,0
8,1,2,57,1
8,1,2,58,1
8,1,2,59,1
8,1,2,60,1
8,2,1,0,1
8,2,1,1,1
8,2,1,2,1
8,2,1,3,1
8,2,1,4,1
8,2,1,5,1
8,2,1,6,1
8,2,1,7,1
8,2,1,8,1
8,2,1,9,1
8,2,1,10,1
8,2,1,11,1
8,2,1,12,1
8,2,1,13,1
8,2,1,14,1
8,2,1,15,1
8,2,1,16,1
8,2,1,17,1
8,2,1,18,1
8,2,1,19,1
8,2,1,20,1
8,2,1,21,1
8,2,1,22,1
8,2,1,23,1
8,2,1,24,1
8,2,1,25,1
8,2,1,26,1
8,2,1,27,1
8,2,1,28,1
8,2,1,29,1
8,2,1,30,1
8,2,1,31,1
8,2,1,32,1
8,2,1,33,1
8,2,1,34,1
8,2,1,35,1
8,2,1,36,1
8,2,1,37,1
8,2,1,38,1
8,2,1,39,1
8,2,1,40,1
8,2,1,41,1
8,2,1,42,1
8,2,1,43,1
8,2,1,44,1
8,2,1,45,1
8,2,1,46,1
8,2,1,47,1
8,2,1,48,1
8,2,1,49,1
8,2,1,50,1
8,2,1,51,1
8,2,1,52,1
8,2,1,53,1
8,2,1,54,1
8,2,1,55,1
8,2,1,56,1
8,2,1,57,1
8,2,1,58,1
8,2,1,59,1
8,2,1,60,1
8,2,2,0,1
8,2,2,1,1
8,2,2,2,1
8,2,2,3,1
8,2,2,4,1
8,2,2,5,1
8,2,2,6,1
8,2,2,7,1
8,2,2,8,1
8,2,2,9,1
8,2,2,10,1
8,2,2,11,1
8,2,2,12,1
8,2,2,13,1
8,2,2,14,1
8,2,2,15,1
8,2,2,16,1
8,2,2,17,1
8,2,2,18,1
8,2,2,19,1
8,2,2,20,1
8,2,2,21,1
8,2,2,22,1
8,2,2,23,1
8,2,2,24,1
8,2,2,25,1
8,2,2,26,1
8,2,2,27,1
8,2,2,28,1
8,2,2,29,1
8,2,2,30,1
8,2,2,31,1
8,2,2,32,1
8,2,2,33,1
8,2,2,34,1
8,2,2,35,1
8,2,2,36,1
8,2,2,37,1
8,2,2,38,1
8,2,2,39,1
8,2,2,40,1
8,2,2,41,1
8,2,2,42,1
8,2,2,43,1
8,2,2,44,1
8,2,2,45,1
8,2,2,46,1
8,2,2,47,1
8,2,2,48,1
8,2,2,49,1
8,2,2,50,1
8,2,2,51,1
8,2,2,52,1
8,2,2,53,1
8,2,2,54,1
8,2,2,55,1
8,2,2,56,1
8,2,2,57,1
8,2,2,58,1
8,2,2,59,1
8,2,2,60,1
9,1,1,0,1
9,1,1,1,1
9,1,1,2,1
9,1,1,3,1
9,1,1,4,1
9,1,1,5,1
9,1,1,6,1
9,1,1,7,1
9,1,1,8,1
9,1,1,9,1
9,1,1,10,1
9,1,1,11,1
9,1,1,12,1
9,1,1,13,1
9,1,1,14,1
9,1,1,15,1
9,1,1,16,1
9,1,1,17,1
9,1,1,18,1
9,1,1,19,1
9,1,1,20,1
9,1,1,21,1
9,1,1,22,1
9,1,1,23,1
9,1,1,24,1
9,1,1,25,1
9,1,1,26,1
9,1,1,27,1
9,1,1,28,1
9,1,1,29,1
9,1,1,30,1
9,1,1,31,1
9,1,1,32,1
9,1,1,33,1
9,1,1,34,1
9,1,1,35,1
9,1,1,36,1
9,1,1,37,1
9,1,1,38,1
9,1,1,39,1
9,1,1,40,1
9,1,1,41,1
9,1,1,42,1
9,1,1,43,1
9,1,1,44,1
9,1,1,45,1
9,1,1,46,1
9,1,1,47,1
9,1,1,48,1
9,1,1,49,1
9,1,1,50,1
9,1,1,51,1
9,1,1,52,1
9,1,1,53,1
9,1,1,54,1
9,1,1,55,1
9,1,1,56,1
9,1,1,57,1
9,1,1,58,1
9,1,1,59,1
9,1,1,60,1
9,1,2,0,1
9,1,2,1,1
9,1,2,2,1
9,1,2,3,1
9,1,2,4,1
9,1,2,5,1
9,1,2,6,1
9,1,2,7,1
9,1,2,8,1
9,1,2,9,1
9,1,2,10,1
9,1,2,11,1
9,1,2,12,1
9,1,2,13,1
9,1,2,14,1
9,1,2,15,1
9,1,2,16,1
9,1,2,17,1
9,1,2,18,1
9,1,2,19,1
9,1,2,20,1
9,1,2,21,1
9,1,2,22,1
9,1,2,23,1
9,1,2,24,1
9,1,2,25,1
9,1,2,26,1
9,1,2,27,1
9,1,2,28,1
9,1,2,29,1
9,1,2,30,1
9,1,2,31,1
9,1,2,32,1
9,1,2,33,1
9,1,2,34,1
9,1,2,35,1
9,1,2,36,1
9,1,2,37,1
9,1,2,38,1
9,1,2,39,1
9,1,2,40,1
9,1,2,41,1
9,1,2,42,1
9,1,2,43,1
9,1,2,44,1
9,1,2,45,1
9,1,2,46,1
9,1,2,47,1
9,1,2,48,1
9,1,2,49,1
9,1,2,50,1
9,1,2,51,1
9,1,2,52,1
9,1,2,53,1
9,1,2,54,1
9,1,2,55,1
9,1,2,56,1
9,1,2,57,1
9,1,2,58,1
9,1,2,59,1
9,1,2,60,1
9,2,1,0,1
9,2,1,1,1
9,2,1,2,1
9,2,1,3,1
9,2,1,4,1
9,2,1,5,1
9,2,1,6,1
9,2,1,7,1
9,2,1,8,1
9,2,1,9,1
9,2,1,10,1
9,2,1,11,1
9,2,1,12,1
9,2,1,13,1
9,2,1,14,1
9,2,1,15,1
9,2,1,16,1
9,2,1,17,1
9,2,1,18,1
9,2,1,19,1
9,2,1,20,1
9,2,1,21,1
9,2,1,22,1
9,2,1,23,1
9,2,1,24,1
9,2,1,25,1
9,2,1,26,1
9,2,1,27,1
9,2,1,28,1
9,2,1,29,1
9,2,1,30,1
9,2,1,31,1
9,2,1,32,1
9,2,1,33,1
9,2,1,34,1
9,2,1,35,1
9,2,1,36,1
9,2,1,37,1
9,2,1,38,1
9,2,1,39,1
9,2,1,40,1
9,2,1,41,1
9,2,1,42,1
9,2,1,43,1
9,2,1,44,1
9,2,1,45,1
9,2,1,46,1
9,2,1,47,1
9,2,1,48,1
9,2,1,49,1
9,2,1,50,1
9,2,1,51,1
9,2,1,52,1
9,2,1,53,1
9,2,1,54,1
9,2,1,55,1
9,2,1,56,1
9,2,1,57,1
9,2,1,58,1
9,2,1,59,1
9,2,1,60,1
9,2,2,0,1
9,2,2,1,1
9,2,2,2,1
9,2,2,3,1
9,2,2,4,1
9,2,2,5,1
9,2,2,6,1
9,2,2,7,1
9,2,2,8,1
9,2,2,9,1
9,2,2,10,1
9,2,2,11,1
9,2,2,12,1
9,2,2,13,1
9,2,2,14,1
9,2,2,15,1
9,2,2,16,1
9,2,2,17,1
9,2,2,18,1
9,2,2,19,1
9,2,2,20,1
9,2,2,21,1
9,2,2,22,1
9,2,2,23,1
9,2,2,24,1
9,2,2,25,1
9,2,2,26,1
9,2,2,27,1
9,2,2,28,1
9,2,2,29,1
9,2,2,30,1
9,2,2,31,1
9,2,2,32,1
9,2,2,33,1
9,2,2,34,1
9,2,2,35,1
9,2,2,36,1
9,2,2,37,1
9,2,2,38,1
9,2,2,39,1
9,2,2,40,1
9,2,2,41,1
9,2,2,42,1
9,2,2,43,1
9,2,2,44,1
9,2,2,45,1
9,2,2,46,1
9,2,2,47,1
9,2,2,48,1
9,2,2,49,1
9,2,2,50,1
9,2,2,51,1
9,2,2,52,1
9,2,2,53,1
9,2,2,54,1
9,2,2,55,1
9,2,2,56,1
9,2,2,57,1
9,2,2,58,1
9,2,2,59,1
9,2,2,60,1
10,1,1,0,1
10,1,1,1,1
10,1,1,2,1
10,1,1,3,1
10,1,1,4,1
10,1,1,5,1
10,1,1,6,1
10,1,1,7,1
10,1,1,8,1
10,1,1,9,1
10,1,1,10,1
10,1,1,11,1
10,1,1,12,1
10,1,1,13,1
10,1,1,14,1
10,1,1,15,1
10,1,1,16,1
10,1,1,17,1
10,1,1,18,1
10,1,1,19,1
10,1,1,20,1
10,1,1,21,1
10,1,1,22,1
10,1,1,23,1
10,1,1,24,1
10,1,1,25,1
10,1,1,26,1
10,1,1,27,1
10,1,1,28,1
10,1,1,29,1
10,1,1,30,1
10,1,1,31,1
10,1,1,32,1
10,1,1,33,1
10,1,1,34,1
10,1,1,35,1
10,1,1,36,1
10,1,1,37,1
10,1,1,38,1
10,1,1,39,1
10,1,1,40,1
10,1,1,41,1
10,1,1,42,1
10,1,1,43,1
10,1,1,44,1
10,1,1,45,1
10,1,1,46,1
10,1,1,47,1
10,1,1,48,1
10,1,1,49,1
10,1,1,50,1
10,1,1,51,1
10,1,1,52,1
10,1,1,53,1
10,1,1,54,1
10,1,1,55,1
10,1,1,56,1
10,1,1,57,1
10,1,1,58,1
10,1,1,59,1
10,1,1,60,1
10,1,2,0,1
10,1,2,1,1
10,1,2,2,1
10,1,2,3,1
10,1,2,4,1
10,1,2,5,1
10,1,2,6,1
10,1,2,7,1
10,1,2,8,1
10,1,2,9,1
10,1,2,10,1
10,1,2,11,1
10,1,2,12,1
10,1,2,13,1
10,1,2,14,1
10,1,2,15,1
10,1,2,16,1
10,1,2,17,1
10,1,2,18,1
10,1,2,19,1
10,1,2,20,1
10,1,2,21,1
10,1,2,22,1
10,1,2,23,1
10,1,2,24,1
10,1,2,25,1
10,1,2,26,1
10,1,2,27,1
10,1,2,28,1
10,1,2,29,1
10,1,2,30,1
10,1,2,31,1
10,1,2,32,1
10,1,2,33,1
10,1,2,34,1
10,1,2,35,1
10,1,2,36,1
10,1,2,37,1
10,1,2,38,1
10,1,2,39,1
10,1,2,40,1
10,1,2,41,1
10,1,2,42,1
10,1,2,43,1
10,1,2,44,1
10,1,2,45,1
10,1,2,46,1
10,1,2,47,1
10,1,2,48,1
10,1,2,49,1
10,1,2,50,1
10,1,2,51,1
10,1,2,52,1
10,1,2,53,1
10,1,2,54,1
10,1,2,55,1
10,1,2,56,1
10,1,2,57,1
10,1,2,58,1
10,1,2,59,1
10,1,2,60,1
10,2,1,0,1
10,2,1,1,1
10,2,1,2,1
10,2,1,3,1
10,2,1,4,1
10,2,1,5,1
10,2,1,6,1
10,2,1,7,1
10,2,1,8,1
10,2,1,9,1
10,2,1,10,1
10,2,1,11,1
10,2,1,12,1
10,2,1,13,1
10,2,1,14,1
10,2,1,15,1
10,2,1,16,1
10,2,1,17,1
10,2,1,18,1
10,2,1,19,1
10,2,1,20,1
10,2,1,21,1
10,2,1,22,1
10,2,1,23,1
10,2,1,24,1
10,2,1,25,1
10,2,1,26,1
10,2,1,27,1
10,2,1,28,1
10,2,1,29,1
10,2,1,30,1
10,2,1,31,1
10,2,1,32,1
10,2,1,33,1
10,2,1,34,1
10,2,1,35,1
10,2,1,36,1
10,2,1,37,1
10,2,1,38,1
10,2,1,39,1
10,2,1,40,1
10,2,1,41,1
10,2,1,42,1
10,2,1,43,1
10,2,1,44,1
10,2,1,45,1
10,2,1,46,1
10,2,1,47,1
10,2,1,48,1
10,2,1,49,1
10,2,1,50,1
10,2,1,51,1
10,2,1,52,1
10,2,1,53,1
10,2,1,54,1
10,2,1,55,1
10,2,1,56,1
10,2,1,57,1
10,2,1,58,1
10,2,1,59,1
10,2,1,60,1
10,2,2,0,1
10,2,2,1,1
10,2,2,2,1
10,2,2,3,1
10,2,2,4,1
10,2,2,5,1
10,2,2,6,1
10,2,2,7,1
10,2,2,8,1
10,2,2,9,1
10,2,2,10,1
10,2,2,11,1
10,2,2,12,1
10,2,2,13,1
10,2,2,14,1
10,2,2,15,1
10,2,2,16,1
10,2,2,17,1
10,2,2,18,1
10,2,2,19,1
10,2,2,20,1
10,2,2,21,1
10,2,2,22,1
10,2,2,23,1
10,2,2,24,1
10,2,2,25,1
10,2,2,26,1
10,2,2,27,1
10,2,2,28,1
10,2,2,29,1
10,2,2,30,1
10,2,2,31,1
10,2,2,32,1
10,2,2,33,1
10,2,2,34,1
10,2,2,35,1
10,2,2,36,1
10,2,2,37,1
10,2,2,38,1
10,2,2,39,1
10,2,2,40,1
10,2,2,41,1
10,2,2,42,1
10,2,2,43,1
10,2,2,44,1
10,2,2,45,1
10,2,2,46,1
10,2,2,47,1
10,2,2,48,1
10,2,2,49,1
10,2,2,50,1
10,2,2,51,1
10,2,2,52,1
10,2,2,53,1
10,2,2,54,1
10,2,2,55,1
10,2,2,56,1
10,2,2,57,1
10,2,2,58,1
10,2,2,59,1
10,2,2,60,1
11,1,1,0,1
11,1,1,1,1
11,1,1,2,1
11,1,1,3,1
11,1,1,4,1
11,1,1,5,1
11,1,1,6,1
11,1,1,7,1
11,1,1,8,1
11,1,1,9,1
11,1,1,10,1
11,1,1,11,1
11,1,1,12,1
11,1,1,13,1
11,1,1,14,1
11,1,1,15,1
11,1,1,16,1
11,1,1,17,1
11,1,1,18,1
11,1,1,19,1
11,1,1,20,1
11,1,1,21,1
11,1,1,22,1
11,1,1,23,1
11,1,1,24,1
11,1,1,25,1
11,1,1,26,1
11,1,1,27,1
11,1,1,28,1
11,1,1,29,1
11,1,1,30,1
11,1,1,31,1
11,1,1,32,1
11,1,1,33,1
11,1,1,34,1
11,1,1,35,1
11,1,1,36,1
11,1,1,37,1
11,1,1,38,1
11,1,1,39,1
11,1,1,40,1
11,1,1,41,1
11,1,1,42,1
11,1,1,43,1
11,1,1,44,1
11,1,1,45,1
11,1,1,46,1
11,1,1,47,1
11,1,1,48,1
11,1,1,49,1
11,1,1,50,1
11,1,1,51,1
11,1,1,52,1
11,1,1,53,1
11,1,1,54,1
11,1,1,55,1
11,1,1,56,1
11,1,1,57,1
11,1,1,58,1
11,1,1,59,1
11,1,1,60,1
11,1,2,0,1
11,1,2,1,1
11,1,2,2,1
11,1,2,3,1
11,1,2,4,1
11,1,2,5,1
11,1,2,6,1
11,1,2,7,1
11,1,2,8,1
11,1,2,9,1
11,1,2,10,1
11,1,2,11,1
11,1,2,12,1
11,1,2,13,1
11,1,2,14,1
11,1,2,15,1
11,1,2,16,1
11,1,2,17,1
11,1,2,18,1
11,1,2,19,1
11,1,2,20,1
11,1,2,21,1
11,1,2,22,1
11,1,2,23,1
11,1,2,24,1
11,1,2,25,1
11,1,2,26,1
11,1,2,27,1
11,1,2,28,1
11,1,2,29,1
11,1,2,30,1
11,1,2,31,1
11,1,2,32,1
11,1,2,33,1
11,1,2,34,1
11,1,2,35,1
11,1,2,36,1
11,1,2,37,1
11,1,2,38,1
11,1,2,39,1
11,1,2,40,1
11,1,2,41,1
11,1,2,42,1
11,1,2,43,1
11,1,2,44,1
11,1,2,45,1
11,1,2,46,1
11,1,2,47,1
11,1,2,48,1
11,1,2,49,1
11,1,2,50,1
11,1,2,51,1
11,1,2,52,1
11,1,2,53,1
11,1,2,54,1
11,1,2,55,1
11,1,2,56,1
11,1,2,57,1
11,1,2,58,1
11,1,2,59,1
11,1,2,60,1
11,2,1,0,1
11,2,1,1,1
11,2,1,2,1
11,2,1,3,1
11,2,1,4,1
11,2,1,5,1
11,2,1,6,1
11,2,1,7,1
11,2,1,8,1
11,2,1,9,1
11,2,1,10,1
11,2,1,11,1
11,2,1,12,1
11,2,1,13,1
11,2,1,14,1
11,2,1,15,1
11,2,1,16,1
11,2,1,17,1
11,2,1,18,1
11,2,1,19,1
11,2,1,20,1
11,2,1,21,1
11,2,1,22,1
11,2,1,23,1
11,2,1,24,1
11,2,1,25,1
11,2,1,26,1
11,2,1,27,1
11,2,1,28,1
11,2,1,29,1
11,2,1,30,1
11,2,1,31,1
11,2,1,32,1
11,2,1,33,1
11,2,1,34,1
11,2,1,35,1
11,2,1,36,1
11,2,1,37,1
11,2,1,38,1
11,2,1,39,1
11,2,1,40,1
11,2,1,41,1
11,2,1,42,1
11,2,1,43,1
11,2,1,44,1
11,2,1,45,1
11,2,1,46,1
11,2,1,47,1
11,2,1,48,1
11,2,1,49,1
11,2,1,50,1
11,2,1,51,1
11,2,1,52,1
11,2,1,53,1
11,2,1,54,1
11,2,1,55,1
11,2,1,56,1
11,2,1,57,1
11,2,1,58,1
11,2,1,59,1
11,2,1,60,1
11,2,2,0,1
11,2,2,1,1
11,2,2,2,1
11,2,2,3,1
11,2,2,4,1
11,2,2,5,1
11,2,2,6,1
11,2,2,7,1
11,2,2,8,1
11,2,2,9,1
11,2,2,10,1
11,2,2,11,1
11,2,2,12,1
11,2,2,13,1
11,2,2,14,1
11,2,2,15,1
11,2,2,16,1
11,2,2,17,1
11,2,2,18,1
11,2,2,19,1
11,2,2,20,1
11,2,2,21,1
11,2,2,22,1
11,2,2,23,1
11,2,2,24,1
11,2,2,25,1
11,2,2,26,1
11,2,2,27,1
11,2,2,28,1
11,2,2,29,1
11,2,2,30,1
11,2,2,31,1
11,2,2,32,1
11,2,2,33,1
11,2,2,34,1
11,2,2,35,1
11,2,2,36,1
11,2,2,37,1
11,2,2,38,1
11,2,2,39,1
11,2,2,40,1
11,2,2,41,1
11,2,2,42,1
11,2,2,43,1
11,2,2,44,1
11,2,2,45,1
11,2,2,46,1
11,2,2,47,1
11,2,2,48,1
11,2,2,49,1
11,2,2,50,1
11,2,2,51,1
11,2,2,52,1
11,2,2,53,1
11,2,2,54,1
11,2,2,55,1
11,2,2,56,1
11,2,2,57,1
11,2,2,58,1
11,2,2,59,1
11,2,2,60,1
12,1,1,0,1
12,1,1,1,1
12,1,1,2,1
12,1,1,3,1
12,1,1,4,1
12,1,1,5,1
12,1,1,6,1
12,1,1,7,1
12,1,1,8,1
12,1,1,9,1
12,1,1,10,1
12,1,1,11,1
12,1,1,12,1
12,1,1,13,1
12,1,1,14,1
12,1,1,15,1
12,1,1,16,1
12,1,1,17,1
12,1,1,18,1
12,1,1,19,1
12,1,1,20,1
12,1,1,21,1
12,1,1,22,1
12,1,1,23,1
12,1,1,24,1
12,1,1,25,1
12,1,1,26,1
12,1,1,27,1
12,1,1,28,1
12,1,1,29,1
12,1,1,30,1
12,1,1,31,1
12,1,1,32,1
12,1,1,33,1
12,1,1,34,1
12,1,1,35,1
12,1,1,36,1
12,1,1,37,1
12,1,1,38,1
12,1,1,39,1
12,1,1,40,1
12,1,1,41,1
12,1,1,42,1
12,1,1,43,1
12,1,1,44,1
12,1,1,45,1
12,1,1,46,1
12,1,1,47,1
12,1,1,48,1
12,1,1,49,1
12,1,1,50,1
12,1,1,51,1
12,1,1,52,1
12,1,1,53,1
12,1,1,54,1
12,1,1,55,1
12,1,1,56,1
12,1,1,57,1
12,1,1,58,1
12,1,1,59,1
12,1,1,60,1
12,1,2,0,1
12,1,2,1,1
12,1,2,2,1
12,1,2,3,1
12,1,2,4,1
12,1,2,5,1
12,1,2,6,1
12,1,2,7,1
12,1,2,8,1
12,1,2,9,1
12,1,2,10,1
12,1,2,11,1
12,1,2,12,1
12,1,2,13,1
12,1,2,14,1
12,1,2,15,1
12,1,2,16,1
12,1,2,17,1
12,1,2,18,1
12,1,2,19,1
12,1,2,20,1
12,1,2,21,1
12,1,2,22,1
12,1,2,23,1
12,1,2,24,1
12,1,2,25,1
12,1,2,26,1
12,1,2,27,1
12,1,2,28,1
12,1,2,29,1
12,1,2,30,1
12,1,2,31,1
12,1,2,32,1
12,1,2,33,1
12,1,2,34,1
12,1,2,35,1
12,1,2,36,1
12,1,2,37,1
12,1,2,38,1
12,1,2,39,1
12,1,2,40,1
12,1,2,41,1
12,1,2,42,1
12,1,2,43,1
12,1,2,44,1
12,1,2,45,1
12,1,2,46,1
12,1,2,47,1
12,1,2,48,1
12,1,2,49,1
